Ano SIAFI,Classificação RP,Classificação RP (Cod),Função DESP,Resultado Lei (Cod) DESP,Resultado Lei DESP,Resultado EOF (Cod) DESP,Resultado EOF DESP,RP (Cod),RP,Poder DESP,Setor DESP,Emenda (Tipo),Dotação Inicial (IPCA),Pago (IPCA)
2012,COMITÊ DE BACIAS,135,GESTÃO AMBIENTAL,2,DESP. PRIM. DISCRICIONÁRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,INTEGRAÇÃO NACIONAL E MEIO AMBIENTE,NÃO INFORMADO,"0,00","0,00"
2012,"TRANSPORTE ESCOLAR - LEI Nº 10.880, DE 09/06/2004",136,EDUCAÇÃO,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"1.274.394.326,22","1.140.791.324,83"
2012,"TRANSPORTE ESCOLAR - LEI Nº 10.880, DE 09/06/2004",136,EDUCAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"51.450.702,61","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ADMINISTRAÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,INTEGRAÇÃO NACIONAL E MEIO AMBIENTE,NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ADMINISTRAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,NÃO INFORMADO,NÃO INFORMADO,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"FAZENDA, DESENVOLVIMENTO E TURISMO",NÃO INFORMADO,"0,00","88,99"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ADMINISTRAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,OUTRO PODER,"FAZENDA, DESENVOLVIMENTO E TURISMO",NÃO INFORMADO,"24.735.914,72","10.575.206,05"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ADMINISTRAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"FAZENDA, DESENVOLVIMENTO E TURISMO",NÃO INFORMADO,"6.661.384.805,58","4.567.028.996,98"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ADMINISTRAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,INFRAESTRUTURA,NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ADMINISTRAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,INTEGRAÇÃO NACIONAL E MEIO AMBIENTE,NÃO INFORMADO,"539.386.264,68","285.329.924,07"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ADMINISTRAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,JUSTIÇA E DEFESA,NÃO INFORMADO,"26.714.787,89","21.652.622,04"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ADMINISTRAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,NÃO INFORMADO,NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ADMINISTRAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,PLANEJAMENTO E DESENVOLVIMENTO URBANO,NÃO INFORMADO,"1.332.201.666,18","801.954.380,88"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ADMINISTRAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"1.722.780.926,46","1.144.607.850,96"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ADMINISTRAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"TRABALHO, PREVIDÊNCIA E ASSISTÊNCIA SOCIAL",NÃO INFORMADO,"11.873.239,06","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ADMINISTRAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,3,DESP. PRIM. DISC. (PAC),2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,PLANEJAMENTO E DESENVOLVIMENTO URBANO,NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ADMINISTRAÇÃO,3,DESP. PRIM. DISCRIC. (PPI / PAC),3,DESP. PRIM. DISC. (PAC),2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ADMINISTRAÇÃO,3,DESP. PRIM. DISCRIC. (PPI / PAC),3,DESP. PRIM. DISC. (PAC),2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,INTEGRAÇÃO NACIONAL E MEIO AMBIENTE,NÃO INFORMADO,"174.140,84","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ADMINISTRAÇÃO,3,DESP. PRIM. DISCRIC. (PPI / PAC),3,DESP. PRIM. DISC. (PAC),2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,PLANEJAMENTO E DESENVOLVIMENTO URBANO,NÃO INFORMADO,"2.374.647,81","165.029,19"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,AGRICULTURA,2,DESP. PRIM. DISCRICIONÁRIA,1,DESP. PRIM. OBRIGATÓRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,AGRICULTURA E DESENVOLVIMENTO AGRÁRIO,NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,AGRICULTURA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,AGRICULTURA E DESENVOLVIMENTO AGRÁRIO,NÃO INFORMADO,"6.822.423.310,18","1.519.831.314,07"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,AGRICULTURA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,INTEGRAÇÃO NACIONAL E MEIO AMBIENTE,NÃO INFORMADO,"179.604.120,59","48.481.614,13"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,AGRICULTURA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,NÃO INFORMADO,NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,AGRICULTURA,3,DESP. PRIM. DISCRIC. (PPI / PAC),2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,AGRICULTURA E DESENVOLVIMENTO AGRÁRIO,NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,AGRICULTURA,3,DESP. PRIM. DISCRIC. (PPI / PAC),2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,INTEGRAÇÃO NACIONAL E MEIO AMBIENTE,NÃO INFORMADO,"5.936.619,53","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,AGRICULTURA,3,DESP. PRIM. DISCRIC. (PPI / PAC),3,DESP. PRIM. DISC. (PAC),2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,INTEGRAÇÃO NACIONAL E MEIO AMBIENTE,NÃO INFORMADO,"56.510.887,13","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ASSISTÊNCIA SOCIAL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,INTEGRAÇÃO NACIONAL E MEIO AMBIENTE,NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ASSISTÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"TRABALHO, PREVIDÊNCIA E ASSISTÊNCIA SOCIAL",NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ASSISTÊNCIA SOCIAL,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,INTEGRAÇÃO NACIONAL E MEIO AMBIENTE,NÃO INFORMADO,"0,00","714.403.216,54"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ASSISTÊNCIA SOCIAL,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"TRABALHO, PREVIDÊNCIA E ASSISTÊNCIA SOCIAL",NÃO INFORMADO,"10.013.587.880,39","5.790.227.721,49"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ASSISTÊNCIA SOCIAL,2,DESP. PRIM. DISCRICIONÁRIA,3,DESP. PRIM. DISC. (PAC),2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"TRABALHO, PREVIDÊNCIA E ASSISTÊNCIA SOCIAL",NÃO INFORMADO,"1.628.117.906,68","905.478.816,08"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ASSISTÊNCIA SOCIAL,3,DESP. PRIM. DISCRIC. (PPI / PAC),3,DESP. PRIM. DISC. (PAC),2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"TRABALHO, PREVIDÊNCIA E ASSISTÊNCIA SOCIAL",NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,CIÊNCIA E TECNOLOGIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"13.009.747.992,89","6.350.827.384,01"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,CIÊNCIA E TECNOLOGIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,INTEGRAÇÃO NACIONAL E MEIO AMBIENTE,NÃO INFORMADO,"893.781.264,93","20.012.040,43"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,CIÊNCIA E TECNOLOGIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"TRABALHO, PREVIDÊNCIA E ASSISTÊNCIA SOCIAL",NÃO INFORMADO,"415.563,37","237.862,72"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,CIÊNCIA E TECNOLOGIA,2,DESP. PRIM. DISCRICIONÁRIA,3,DESP. PRIM. DISC. (PAC),2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"112.421.764,08","17.022.886,49"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,CIÊNCIA E TECNOLOGIA,3,DESP. PRIM. DISCRIC. (PPI / PAC),3,DESP. PRIM. DISC. (PAC),2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,COMÉRCIO E SERVIÇOS,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"FAZENDA, DESENVOLVIMENTO E TURISMO",NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,COMÉRCIO E SERVIÇOS,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"FAZENDA, DESENVOLVIMENTO E TURISMO",NÃO INFORMADO,"5.468.149.478,60","539.801.162,60"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,COMÉRCIO E SERVIÇOS,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,INTEGRAÇÃO NACIONAL E MEIO AMBIENTE,NÃO INFORMADO,"1.583.098,54","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,COMÉRCIO E SERVIÇOS,3,DESP. PRIM. DISCRIC. (PPI / PAC),2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"FAZENDA, DESENVOLVIMENTO E TURISMO",NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,COMUNICAÇÕES,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,INFRAESTRUTURA,NÃO INFORMADO,"1.574.530.933,30","337.732.972,83"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,COMUNICAÇÕES,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"11.623.901,04","652.686,27"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,CULTURA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,OUTRO PODER,"FAZENDA, DESENVOLVIMENTO E TURISMO",NÃO INFORMADO,"1.583.098,54","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,CULTURA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"2.348.314.510,14","830.036.161,27"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,CULTURA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,INTEGRAÇÃO NACIONAL E MEIO AMBIENTE,NÃO INFORMADO,"316.619,71","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,CULTURA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,JUSTIÇA E DEFESA,NÃO INFORMADO,"5.936.619,53","3.840.470,91"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,CULTURA,2,DESP. PRIM. DISCRICIONÁRIA,3,DESP. PRIM. DISC. (PAC),2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"61.191.705,83","18.856.253,83"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,CULTURA,3,DESP. PRIM. DISCRIC. (PPI / PAC),3,DESP. PRIM. DISC. (PAC),2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"594.651.389,80","115.929.143,41"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,DEFESA NACIONAL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,INTEGRAÇÃO NACIONAL E MEIO AMBIENTE,NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,DEFESA NACIONAL,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,2,DESP. PRIM. DISCRICIONÁRIA,OUTRO PODER,"FAZENDA, DESENVOLVIMENTO E TURISMO",NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,DEFESA NACIONAL,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,JUSTIÇA E DEFESA,NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,DEFESA NACIONAL,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"FAZENDA, DESENVOLVIMENTO E TURISMO",NÃO INFORMADO,"1.961.063,32","298.843,01"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,DEFESA NACIONAL,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,INTEGRAÇÃO NACIONAL E MEIO AMBIENTE,NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,DEFESA NACIONAL,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,JUSTIÇA E DEFESA,NÃO INFORMADO,"18.471.998.306,09","10.911.886.431,70"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,DEFESA NACIONAL,2,DESP. PRIM. DISCRICIONÁRIA,3,DESP. PRIM. DISC. (PAC),2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,JUSTIÇA E DEFESA,NÃO INFORMADO,"8.637.465.199,23","6.455.858.020,94"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,DEFESA NACIONAL,3,DESP. PRIM. DISCRIC. (PPI / PAC),3,DESP. PRIM. DISC. (PAC),2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"59.366.195,32","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,DESPORTO E LAZER,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"4.891.412.481,37","511.979.137,84"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,DESPORTO E LAZER,3,DESP. PRIM. DISCRIC. (PPI / PAC),3,DESP. PRIM. DISC. (PAC),2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,DIREITOS DA CIDADANIA,2,DESP. PRIM. DISCRICIONÁRIA,1,DESP. PRIM. OBRIGATÓRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"692.605,61","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,DIREITOS DA CIDADANIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,INTEGRAÇÃO NACIONAL E MEIO AMBIENTE,NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,DIREITOS DA CIDADANIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,JUSTIÇA E DEFESA,NÃO INFORMADO,"1.548.526.139,37","324.467.020,55"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,DIREITOS DA CIDADANIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"909.218.806,83","217.727.840,39"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,EDUCAÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,NÃO INFORMADO,NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,EDUCAÇÃO,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,2,DESP. PRIM. DISCRICIONÁRIA,OUTRO PODER,"FAZENDA, DESENVOLVIMENTO E TURISMO",NÃO INFORMADO,"0,00","3.269.151.524,96"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,EDUCAÇÃO,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"0,00","3.965.938,67"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,EDUCAÇÃO,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,NÃO INFORMADO,NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,EDUCAÇÃO,1,DESP. PRIM. OBRIGATÓRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,EDUCAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,1,DESP. PRIM. OBRIGATÓRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"896.825.323,98","311.550.545,87"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,EDUCAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,OUTRO PODER,"FAZENDA, DESENVOLVIMENTO E TURISMO",NÃO INFORMADO,"273.981.159,55","222.100.628,74"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,EDUCAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"43.452.385.409,95","25.137.860.564,70"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,EDUCAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,NÃO INFORMADO,NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,EDUCAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,3,DESP. PRIM. DISC. (PAC),2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"4.872.674.786,53","4.435.011.064,85"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ENCARGOS ESPECIAIS,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,INTEGRAÇÃO NACIONAL E MEIO AMBIENTE,NÃO INFORMADO,"0,00","0,00"
2012,DESPESAS DISCRICIONÁRIAS - EXECUTIVO,201,ENCARGOS ESPECIAIS,0,DESP. FINANCEIRA,2,DESP. PRIM. DISCRICIONÁRIA,2,DESP. PRIM. DISCRICIONÁRIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"0,00","0,00"
